pitcherName,pitchType,total_pitches,Whiff%,Strike%,Ball%,InPlay%,Command,Velo,Role,p_all,Usage%,Contact,Whiff%_z_raw,Whiff%_z_shrunk,Whiff%_z,Command_z_raw,Command_z_shrunk,Command_z,Strike%_z_raw,Strike%_z_shrunk,Strike%_z,Contact_z_raw,Contact_z_shrunk,Contact_z,Velo_z_raw,Velo_z_shrunk,Velo_z,Pitch_z,Pitch_z_std,PitchScore_20_80,RankEligible
呂彥青,SL,317.0,0.26973684210526316,0.6782334384858044,0.305993690851735,0.21766561514195584,0.1237020437470625,127.2315112540193,Reliever,1428,0.22198879551820727,-0.21766561514195584,0.11682152983070315,0.07162944865828415,0.07162944865828415,0.3411274211991744,0.20916323504862339,0.20916323504862339,0.5513889694320947,0.3380856930560426,0.3380856930560426,-0.12760450570746631,-0.0782410605595103,-0.0782410605595103,-0.268416432529379,-0.16458028841743358,-0.16458028841743358,0.11320259404517968,0.6890655574956016,56.890655574956014,True
呂詠臻,CH,38.0,0.15789473684210525,0.6052631578947368,0.39473684210526316,0.23684210526315788,0.31785108951996865,139.42105263157896,Reliever,1003,0.03788634097706879,-0.23684210526315788,-0.48946249974425765,-0.07814947474908315,-0.07814947474908315,1.2540588443330454,0.20022788270863748,0.20022788270863748,0.26214282152887053,0.04185473621049193,0.04185473621049193,-0.19497276708274608,-0.031130105668673743,-0.031130105668673743,1.7411260000314919,0.2779949075680533,0.2779949075680533,0.05811305040103708,0.1075130145780527,51.07513014578053,False
呂詠臻,CU,215.0,0.2235294117647059,0.5906976744186047,0.4046511627906977,0.19069767441860466,0.1052986013809154,122.6116504854369,Reliever,1003,0.2143569292123629,-0.19069767441860466,-0.041951608596082546,-0.021733965899175294,-0.021733965899175294,0.2348968196062381,0.12169353304901492,0.12169353304901492,0.189126742621196,0.09798132449049914,0.09798132449049914,-0.2565862969931674,-0.13293025024947225,-0.13293025024947225,0.503782757849576,0.2609958865967683,0.2609958865967683,0.04965950951285697,0.2397653758795519,52.39765375879552,True
呂詠臻,FF,646.0,0.12056737588652482,0.653250773993808,0.33900928792569657,0.16718266253869968,0.218529940714227,144.9424,Reliever,1003,0.6440677966101694,-0.16718266253869968,-0.11788675689168963,-0.09001754722462353,-0.09001754722462353,0.3581765425200286,0.27350123695973816,0.27350123695973816,0.23881946492585146,0.18236096257931447,0.18236096257931447,0.2590615930895728,0.1978177176546856,0.1978177176546856,0.6762610533327618,0.5163884638923926,0.5163884638923926,0.15915374162585247,0.47323271456148586,54.73232714561486,True
呂詠臻,FO,17.0,0.14285714285714285,0.5294117647058824,0.47058823529411764,0.29411764705882354,0.005571758237212676,135.4375,Reliever,1003,0.01694915254237288,-0.29411764705882354,-0.7742626246837516,-0.06065651898444137,-0.06065651898444137,-0.22431948886162817,-0.0175734161780999,-0.0175734161780999,-0.38776568972758774,-0.030377957259764936,-0.030377957259764936,-0.3014391496488377,-0.02361504859000111,-0.02361504859000111,0.8735627379398226,0.06843579052984786,0.06843579052984786,-0.025364579427325756,-0.67433121371632,43.2566878628368,False
呂詠臻,SL,87.0,0.1875,0.5977011494252874,0.40229885057471265,0.1724137931034483,0.004193214580334392,127.28235294117647,Reliever,1003,0.08673978065802593,-0.1724137931034483,-0.42264427457886133,-0.1281186476946374,-0.1281186476946374,-0.6482088891328412,-0.1964953775420111,-0.1964953775420111,0.009724430152360833,0.002947823774409033,0.002947823774409033,0.20491181300296982,0.0621161244991581,0.0621161244991581,-0.2581111814418558,-0.07824276231861134,-0.07824276231861134,-0.08547673149599959,-0.9925200015485742,40.07479998451426,False
哈瑪星,CH,167.0,0.36507936507936506,0.4311377245508982,0.5688622754491018,0.16167664670658682,0.12040937534400309,132.92215568862275,Starter,1629,0.10251688152240639,-0.16167664670658682,0.6094691449156121,0.2773333711196382,0.2773333711196382,0.22291986922051,0.10143765166164896,0.10143765166164896,-0.5095021812505106,-0.23184431680881545,-0.23184431680881545,0.24541983114688823,0.11167605395512353,0.11167605395512353,0.5375812460993599,0.24462143896074415,0.24462143896074415,0.10340411287888356,0.5846948013893343,55.84694801389334,True
哈瑪星,CU,97.0,0.2,0.44329896907216493,0.5567010309278351,0.12371134020618557,-0.05818475733087358,119.37113402061856,Starter,1629,0.05954573357888275,-0.12371134020618557,-0.15794837189019814,-0.051585831896798724,-0.051585831896798724,-0.6376229530904283,-0.2082472271036079,-0.2082472271036079,-0.6068628581805015,-0.19820100081989442,-0.19820100081989442,0.24817569506216505,0.08105401488562293,0.08105401488562293,-0.06439306894407347,-0.021030732954798407,-0.021030732954798407,-0.09712272757155688,-1.2947205286694294,37.0527947133057,False
哈瑪星,FC,138.0,0.13432835820895522,0.6739130434782609,0.32608695652173914,0.2463768115942029,0.14742606872313402,138.45255474452554,Starter,1629,0.0847145488029466,-0.2463768115942029,-0.48336317747881513,-0.19734946299430914,-0.19734946299430914,0.09608257523463956,0.03922898042124337,0.03922898042124337,0.30617612768808466,0.1250068213637742,0.1250068213637742,-0.5025471611638164,-0.20518197704321495,-0.20518197704321495,0.6051610622672806,0.24707759347007313,0.24707759347007313,-0.030465766729701985,-0.69339458674478,43.066054132552196,True
哈瑪星,FF,1066.0,0.14516129032258066,0.7579737335834896,0.2270168855534709,0.2026266416510319,0.33401562214974656,144.1313518696069,Starter,1629,0.6543891958256599,-0.2026266416510319,0.22460733159577634,0.18912434082235197,0.18912434082235197,1.4870516312558766,1.2521303624950746,1.2521303624950746,1.2946793344725505,1.0901486339239643,1.0901486339239643,-0.08407665208590555,-0.07079440057154449,-0.07079440057154449,0.4784948557168586,0.402903251338208,0.402903251338208,0.6174707847033561,2.56986778185519,75.6986778185519,True
哈瑪星,FO,36.0,0.35294117647058826,0.5,0.5,0.25,0.1485080252622426,132.8,Starter,1629,0.022099447513812154,-0.25,0.3306955306616896,0.05044508094839333,0.05044508094839333,0.783240526419494,0.11947736843687198,0.11947736843687198,-0.5544243875813821,-0.0845732116649566,-0.0845732116649566,-0.09103148431598104,-0.013886158624471685,-0.013886158624471685,0.333825065834053,0.05092246766960131,0.05092246766960131,0.031097547034034053,-0.04449236881070778,49.555076311892925,False
哈瑪星,FS,1.0,1.0,1.0,0.0,0.0,,141.0,Starter,1629,0.0006138735420503376,-0.0,1.7888543819998315,0.00889977304477528,0.00889977304477528,0.0,0.0,0.0,0.44721359549995765,0.0022249432611938192,0.0022249432611938192,0.4472135954999579,0.0022249432611938205,0.0022249432611938205,0.03111691672907388,0.00015481053099041732,0.00015481053099041732,0.003464143107949462,1.102039141578661,61.02039141578661,False
哈瑪星,SI,1.0,0.0,1.0,0.0,0.0,,139.0,Starter,1629,0.0006138735420503376,-0.0,-0.7062248137020934,-0.0035135562870750917,-0.0035135562870750917,,,,2.6906147203635014,0.013386142887380603,0.013386142887380603,1.2537179337384001,0.006237402655414926,0.006237402655414926,-0.266236676128024,-0.001324560577751363,-0.001324560577751363,,,,False
哈瑪星,SL,123.0,0.2876712328767123,0.6097560975609756,0.3902439024390244,0.2601626016260163,-0.012191139473099133,129.64705882352942,Starter,1629,0.07550644567219153,-0.2601626016260163,0.234469414847145,0.08928711463219455,0.08928711463219455,-0.7838443605822609,-0.298491815330087,-0.298491815330087,0.09080666442303675,0.034579627628586754,0.034579627628586754,-0.43987793173530787,-0.16750769536669619,-0.16750769536669619,0.22119800809104406,0.08423329719875672,0.08423329719875672,-0.05762371850227479,-0.7567771818136155,42.43222818186385,True
姚杰宏,CH,1.0,0.0,1.0,0.0,1.0,,128.0,Starter,431,0.002320185614849188,-1.0,-1.326954761198755,-0.006601764981088333,-0.006601764981088333,,,,2.0114376015852957,0.010007152246693013,0.010007152246693013,-4.666296358751759,-0.02321540476990925,-0.02321540476990925,-0.3739633912563447,-0.0018605143843599238,-0.0018605143843599238,,,,False
姚杰宏,CU,23.0,0.25,0.4782608695652174,0.5217391304347826,0.08695652173913043,-0.2567858508851093,112.65217391304348,Starter,431,0.05336426914153132,-0.08695652173913043,0.08854475010979745,0.00913241817275938,0.00913241817275938,-1.6975680286668298,-0.1750854917459062,-0.1750854917459062,-0.4180599161782317,-0.04311828731883107,-0.04311828731883107,0.525134206155362,0.054161823953243614,0.054161823953243614,-1.2424616749090245,-0.12814627140317295,-0.12814627140317295,-0.0543456584957457,-0.8475219381683143,41.52478061831685,False
姚杰宏,FF,316.0,0.1282051282051282,0.6329113924050633,0.3670886075949367,0.20569620253164558,0.17052222051562005,140.29677419354837,Starter,431,0.7331786542923434,-0.20569620253164558,-0.011523655350680662,-0.007057122269021491,-0.007057122269021491,-0.11109998358738594,-0.06803797444498828,-0.06803797444498828,0.033749470006909976,0.02066828008175107,0.02066828008175107,-0.11379351120871785,-0.06968749911231557,-0.06968749911231557,-0.4565296120534736,-0.2795801500172435,-0.2795801500172435,-0.053404114144174994,-0.4991427643072635,45.00857235692737,True
姚杰宏,FO,46.0,0.2,0.5,0.5,0.13043478260869565,0.045054164193249924,130.52173913043478,Starter,431,0.10672853828306264,-0.13043478260869565,-0.4737140064297915,-0.0885806678689854,-0.0885806678689854,0.05399261748038387,0.010096180504462024,0.010096180504462024,-0.5544243875813821,-0.10367285296237226,-0.10367285296237226,0.47920378260060154,0.08960721138060028,0.08960721138060028,-0.1323979552801873,-0.024757341231254535,-0.024757341231254535,-0.033819378243089976,-0.7686450671570787,42.31354932842921,False
姚杰宏,SL,45.0,0.13333333333333333,0.4888888888888889,0.5111111111111111,0.2222222222222222,0.10491538274159196,124.04651162790698,Starter,431,0.10440835266821345,-0.2222222222222222,-0.7779724177499612,-0.14289289305611533,-0.14289289305611533,0.18560480406533403,0.034090678297714415,0.034090678297714415,-0.7221527294195428,-0.1326402972403242,-0.1326402972403242,-0.16108705168872536,-0.029587417657112824,-0.029587417657112824,-0.9139933733434612,-0.16787633387941125,-0.16787633387941125,-0.08209900382697888,-0.9639315308803872,40.36068469119613,False
威斯佛,CU,11.0,0.3333333333333333,0.36363636363636365,0.6363636363636364,0.09090909090909091,-0.21508904127354678,122.0909090909091,Starter,55,0.2,-0.09090909090909091,0.4993666201097901,0.026033330906197586,0.026033330906197586,-1.4750298380452713,-0.07689729013506154,-0.07689729013506154,-1.0370607038849733,-0.05406477603191803,-0.05406477603191803,0.49535041948569447,0.02582395551821156,0.02582395551821156,0.4124785859394053,0.02150362296366568,0.02150362296366568,-0.016203322844191417,-0.4487756212674047,45.51224378732595,False
威斯佛,FF,29.0,0.2,0.6206896551724138,0.3793103448275862,0.10344827586206896,0.2550230695648195,145.13793103448276,Starter,55,0.5272727272727272,-0.10344827586206896,0.9882894991348047,0.12515456539261718,0.12515456539261718,0.7148976836812634,0.09053289443998531,0.09053289443998531,-0.08947510205122004,-0.011330908120023499,-0.011330908120023499,0.8760833313160576,0.11094505069067978,0.11094505069067978,0.7239393941814355,0.091677914546994,0.091677914546994,0.08372296066207814,0.1281641143190648,51.28164114319065,False
威斯佛,SL,15.0,0.625,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.12890128976850745,130.26666666666668,Starter,55,0.2727272727272727,-0.13333333333333333,2.4473138048800216,0.17074282359628057,0.17074282359628057,0.3841686166592067,0.026802461627386514,0.026802461627386514,0.47359023551483415,0.03304117922196517,0.03304117922196517,0.4920801529918386,0.03433117346454688,0.03433117346454688,0.34678814398855395,0.024194521673620042,0.024194521673620042,0.07210082651716786,0.3411876968373211,53.411876968373214,False
威能帝,CH,294.0,0.2962962962962963,0.6326530612244898,0.36394557823129253,0.25510204081632654,0.1022495807477134,134.82142857142858,Starter,2367,0.12420785804816223,-0.25510204081632654,0.24463565535783272,0.14559287990931744,0.14559287990931744,0.12808037663190827,0.07622597313720857,0.07622597313720857,0.38352245932870427,0.22825020858833814,0.22825020858833814,-0.3019572865174727,-0.1797073729476457,-0.1797073729476457,0.8893116911965132,0.5292664720886131,0.5292664720886131,0.13435494024147948,0.9107894058467848,59.10789405846785,True
威能帝,CU,1.0,,0.0,1.0,0.0,,122.0,Starter,2367,0.0004224757076468103,-0.0,,,,,,,-3.00078734074774,-0.014929290252476319,-0.014929290252476319,1.1803775128880474,0.005872524939741529,0.005872524939741529,0.3965390440635615,0.001972831064992843,0.001972831064992843,,,,False
威能帝,FF,1224.0,0.13636363636363635,0.7418300653594772,0.24918300653594772,0.21486928104575165,0.26356533423079875,146.6124031007752,Starter,2367,0.5171102661596958,-0.21486928104575165,0.10209147584085174,0.08775278541376581,0.08775278541376581,0.7983985096100309,0.6862638874737906,0.6862638874737906,1.1319122441248621,0.9729358053432804,0.9729358053432804,-0.20259939991019452,-0.17414442801269528,-0.17414442801269528,1.083475065511063,0.9313016012538912,0.9313016012538912,0.4594874644847183,1.847151107402668,68.47151107402668,True
威能帝,SI,2.0,1.0,0.5,0.5,0.0,,148.0,Starter,2367,0.0008449514152936206,-0.0,5.511667250189742,0.05457096287316576,0.05457096287316576,,,,-1.012916528216208,-0.010028876516992158,-0.010028876516992158,1.2537179337384001,0.012413048848895051,0.012413048848895051,1.453637739064526,0.01439245286202501,0.01439245286202501,,,,False
威能帝,SL,846.0,0.327710843373494,0.6335697399527187,0.3617021276595745,0.17612293144208038,0.05483792966432344,132.32142857142858,Starter,2367,0.3574144486692015,-0.17612293144208038,0.49712542317543135,0.4020727610003967,0.4020727610003967,-0.22895404488105522,-0.18517698085026074,-0.18517698085026074,0.2509785133196048,0.20299026985505322,0.20299026985505322,0.17765657839826915,0.14368782535844712,0.14368782535844712,0.7632738772056318,0.617332409288685,0.617332409288685,0.19821205179120002,1.4085700964731873,64.08570096473187,True
威達爾,CH,171.0,0.23809523809523808,0.672514619883041,0.32748538011695905,0.22807017543859648,0.26309719047486513,129.50299401197606,Starter,1194,0.14321608040201006,-0.22807017543859648,-0.06406960503721133,-0.029530734397205223,-0.029530734397205223,0.9681067111659601,0.4462163008339061,0.4462163008339061,0.5601708210940394,0.25819194179806126,0.25819194179806126,-0.1435782430405735,-0.06617757293783846,-0.06617757293783846,-0.09562068568909003,-0.04407314623405497,-0.04407314623405497,0.13999929268484596,0.9702576990809227,59.70257699080923,True
威達爾,CU,127.0,0.16326530612244897,0.6456692913385826,0.3464566929133858,0.15748031496062992,0.06101250800633695,122.43589743589743,Starter,1194,0.10636515912897822,-0.15748031496062992,-0.3390453594820318,-0.13167816713828145,-0.13167816713828145,-0.0014605223843392149,-0.0005672365223580437,-0.0005672365223580437,0.485987120768432,0.18874729155226563,0.18874729155226563,-0.006283593793193827,-0.002440417161270997,-0.002440417161270997,0.4729671038272197,0.18369058772494465,0.18369058772494465,0.016107195236682994,-0.11099609461212205,48.89003905387878,True
威達爾,FC,193.0,0.31313131313131315,0.689119170984456,0.30569948186528495,0.17616580310880828,0.10407425306250562,138.9010989010989,Starter,1194,0.16164154103852596,-0.17616580310880828,1.213002224464603,0.5956982934393598,0.5956982934393598,-0.27297492196562606,-0.13405638661416241,-0.13405638661416241,0.3778357428699273,0.18555292207098212,0.18555292207098212,0.19526483314641094,0.09589341678691428,0.09589341678691428,0.7086204210006573,0.3479993416110098,0.3479993416110098,0.23148992247160188,1.189183885510624,61.89183885510624,True
威達爾,FF,456.0,0.13592233009708737,0.6096491228070176,0.375,0.18421052631578946,0.19800160201356098,146.14285714285714,Starter,1194,0.38190954773869346,-0.18421052631578946,0.09594585848097698,0.06669407235872789,0.06669407235872789,0.1575115779611726,0.10948975541203461,0.10948975541203461,-0.20079028172841853,-0.13957373242097385,-0.13957373242097385,0.0942124017208552,0.06548910851327738,0.06548910851327738,0.9689808508972341,0.6735598597700285,0.6735598597700285,0.09664526633042672,0.18727899914338106,51.87278999143381,True
威達爾,SL,247.0,0.33076923076923076,0.6437246963562753,0.3562753036437247,0.18218623481781376,0.01726528397887428,131.6212765957447,Starter,1194,0.2068676716917923,-0.18218623481781376,0.5171881514417398,0.28578405683693453,0.28578405683693453,-0.5399936802873677,-0.2983857696442502,-0.2983857696442502,0.3192813002626752,0.17642613235991225,0.17642613235991225,0.13310263058136665,0.07354888088053146,0.07354888088053146,0.6213580142142542,0.3433454798902031,0.3433454798902031,0.09179088123310028,0.5078407271760967,55.078407271760966,True
安得勝,CH,70.0,0.1388888888888889,0.6142857142857143,0.38571428571428573,0.2857142857142857,0.20047340216539344,136.296875,Starter,614,0.11400651465798045,-0.2857142857142857,-0.5902717534378545,-0.1530334175579623,-0.1530334175579623,0.6410540963495034,0.16619921016468606,0.16619921016468606,0.30212670221587473,0.07832914501893048,0.07832914501893048,-0.4813136867462789,-0.1247850298971834,-0.1247850298971834,1.1625528003265297,0.30140257786243363,0.30140257786243363,0.02272810957923478,-0.26529893470704463,47.347010652929555,False
安得勝,CU,54.0,0.0,0.5185185185185185,0.48148148148148145,0.16666666666666666,0.12412690466770337,128.73469387755102,Starter,614,0.08794788273615635,-0.16666666666666666,-1.1439208598901809,-0.2431957733624794,-0.2431957733624794,0.33538452082244447,0.07130222096225197,0.07130222096225197,-0.20065861781379518,-0.04265970614938953,-0.04265970614938953,-0.07550549168293284,-0.01605234862550541,-0.01605234862550541,1.5773663299678748,0.3353455977097057,0.3353455977097057,-0.03253841052091398,-0.6195453430497974,43.80454656950202,False
安得勝,FC,5.0,0.0,0.8,0.2,0.2,0.0411995458677763,139.4,Starter,614,0.008143322475570033,-0.2,-1.7577827163755988,-0.04287274917989266,-0.04287274917989266,-0.8082323666857621,-0.01971298455331127,-0.01971298455331127,0.9003670405366376,0.021960171720405798,0.021960171720405798,-0.041618083424782945,-0.0010150752054825108,-0.0010150752054825108,0.8236949058808226,0.02009011965562982,0.02009011965562982,-0.01154128586347385,-0.557391355106652,44.42608644893348,False
安得勝,FF,189.0,0.15476190476190477,0.6243386243386243,0.37566137566137564,0.164021164021164,0.23760038003820766,146.31843575418995,Starter,614,0.30781758957654726,-0.164021164021164,0.3583051900584913,0.17408658334461405,0.17408658334461405,0.544590508446275,0.26459538842248326,0.26459538842248326,-0.052684696939382894,-0.025597449155638476,-0.025597449155638476,0.2896685136611576,0.1407386865860123,0.1407386865860123,1.011793987435926,0.49159142320151683,0.49159142320151683,0.18352527758593085,0.5847236959890931,55.847236959890935,True
安得勝,SI,228.0,0.17391304347826086,0.6973684210526315,0.3026315789473684,0.19298245614035087,0.22569999810710833,145.34722222222223,Starter,614,0.3713355048859935,-0.19298245614035087,0.3751477191486604,0.19984504664928637,0.19984504664928637,0.3670080738542612,0.19550897392236344,0.19550897392236344,0.44900370148630847,0.23918888770765964,0.23918888770765964,0.2781796100403578,0.14818913805888217,0.14818913805888217,0.9466994469321552,0.5043165278049798,0.5043165278049798,0.229328558506239,2.1573880121333278,71.57388012133327,True
安得勝,SL,68.0,0.14285714285714285,0.6029411764705882,0.39705882352941174,0.16176470588235295,0.1868088548222998,138.71428571428572,Starter,614,0.11074918566775244,-0.16176470588235295,-0.7154971398297678,-0.18154405040456795,-0.18154405040456795,0.8635478989271644,0.21910916838450442,0.21910916838450442,0.044969135951960025,0.011410079271392842,0.011410079271392842,0.2831627014947463,0.07184725261806997,0.07184725261806997,2.0590608919076643,0.5224482860064223,0.5224482860064223,0.06561800932238702,0.2863183149981562,52.86318314998156,False
宋文華,FF,63.0,0.10714285714285714,0.5396825396825397,0.4603174603174603,0.1746031746031746,0.05525346610325399,133.5079365079365,Starter,84,0.75,-0.1746031746031746,-0.3048361879165754,-0.07302159634503518,-0.07302159634503518,-1.237854605876938,-0.2965203048298368,-0.2965203048298368,-0.9062220955340172,-0.21707981756138053,-0.21707981756138053,0.18722255154072323,0.044847987631428,0.044847987631428,-2.1119216473748414,-0.5058975809300951,-0.5058975809300951,-0.18331507857154117,-1.0934385422155286,39.06561457784471,False
宋文華,FO,2.0,,0.5,0.5,0.0,,120.5,Starter,84,0.023809523809523808,-0.0,,,,,,,-0.5544243875813821,-0.005489350372092893,-0.005489350372092893,1.1012786192368733,0.010903748705315578,0.010903748705315578,-2.1832454050288854,-0.021616291138899856,-0.021616291138899856,,,,False
宋文華,SL,19.0,0.1,0.7894736842105263,0.21052631578947367,0.47368421052631576,0.2629308237188385,119.15789473684211,Starter,84,0.2261904761904762,-0.47368421052631576,-0.9966358904706379,-0.08646612748375397,-0.08646612748375397,1.493712451357378,0.1295914912136538,0.1295914912136538,1.2995968889234502,0.11275041502075595,0.11275041502075595,-2.008862696508742,-0.17428489147792736,-0.17428489147792736,-1.9048815076689178,-0.16526369244616182,-0.16526369244616182,-0.013660985403866836,-0.3846846305980954,46.153153694019046,False
官大元,CH,9.0,0.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1327869100236415,126.44444444444444,Reliever,109,0.08256880733944955,-0.2222222222222222,-1.326954761198755,-0.0571415925875062,-0.0571415925875062,0.28756152044020883,0.01238303198067885,0.01238303198067885,0.041861256632876334,0.0018026378454348662,0.0018026378454348662,-0.10931522701245848,-0.004707354273263763,-0.004707354273263763,-0.6620400825428601,-0.02850890307600833,-0.02850890307600833,-0.017243185660585574,-0.6864322232676372,43.13567776732363,False
官大元,CU,13.0,0.0,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.25823253244544103,110.6923076923077,Reliever,109,0.11926605504587157,-0.15384615384615385,-1.1439208598901809,-0.06981676609658381,-0.06981676609658381,1.05111371055763,0.0641524799870854,0.0641524799870854,-0.09296135923941268,-0.0056736979817481915,-0.0056736979817481915,0.021100893284065503,0.0012878479469147959,0.0012878479469147959,-1.586094741570183,-0.09680390441508159,-0.09680390441508159,-0.015528862678024372,-0.4417247025818699,45.582752974181304,False
官大元,FF,50.0,0.06896551724137931,0.7,0.3,0.4,0.2799930485687906,139.76,Reliever,109,0.45871559633027525,-0.4,-0.8364926375000339,-0.1672985275000068,-0.1672985275000068,0.9589797803832569,0.1917959560766514,0.1917959560766514,0.7101643530545715,0.1420328706109143,0.1420328706109143,-1.994876441624529,-0.3989752883249058,-0.3989752883249058,-0.587416778003731,-0.11748335560074621,-0.11748335560074621,-0.04542862391746681,-0.4626577748425648,45.373422251574354,False
官大元,FO,7.0,0.5,0.5714285714285714,0.42857142857142855,0.0,-0.5344572395411337,124.14285714285714,Reliever,109,0.06422018348623854,-0.0,1.1041662394034981,0.037338954955673846,0.037338954955673846,-4.0309924668156345,-0.13631375491647071,-0.13631375491647071,-0.14968183565073886,-0.005061704587223053,-0.005061704587223053,1.1012786192368733,0.03724130596453194,0.03724130596453194,-1.4377715721949158,-0.04862029471190536,-0.04862029471190536,-0.023164926736370883,-0.6497939389643203,43.5020606103568,False
官大元,SI,3.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,135.66666666666666,Reliever,109,0.027522935779816515,-0.3333333333333333,-0.7062248137020934,-0.01043681990692749,-0.01043681990692749,,,,0.22159388797702817,0.0032747865218280023,0.0032747865218280023,-0.4313028071945821,-0.0063739331112499815,-0.0063739331112499815,-0.9032272002734147,-0.013348185225715488,-0.013348185225715488,,,,False
官大元,SL,27.0,0.0625,0.7407407407407407,0.25925925925925924,0.25925925925925924,0.23994085469361892,129.74074074074073,Reliever,109,0.24770642201834864,-0.25925925925925924,-1.2426322972813995,-0.14780207941232504,-0.14780207941232504,1.3033933654066108,0.15502916681047793,0.15502916681047793,0.9718164709041579,0.11559050534983376,0.11559050534983376,-0.43324005363896034,-0.051530755278642856,-0.051530755278642856,0.2401866713948133,0.02856845871215841,0.02856845871215841,0.012662001528308141,-0.16189167226947684,48.38108327730523,False
富藍戈,CH,225.0,0.27835051546391754,0.5555555555555556,0.4444444444444444,0.18666666666666668,0.10027000218134385,134.5909090909091,Reliever,1331,0.169045830202855,-0.18666666666666668,0.14944912239628694,0.07912012362156368,0.07912012362156368,0.1177420313506176,0.06233401659738579,0.06233401659738579,0.041861256632876334,0.022161841746816884,0.022161841746816884,0.09900391043848086,0.05241383493801928,0.05241383493801928,0.8466212909803511,0.44821127169548003,0.44821127169548003,0.09643511199542981,0.5112701539661816,55.11270153966181,True
富藍戈,CU,14.0,0.25,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.21619112912631522,124.6923076923077,Reliever,1331,0.010518407212622089,-0.21428571428571427,0.08854475010979745,0.005792647203444693,0.005792647203444693,0.8267364041645032,0.0540855591509488,0.0540855591509488,-0.6863952330166223,-0.04490436103847061,-0.04490436103847061,-0.43432920727464147,-0.028414060288995232,-0.028414060288995232,0.8685947073096913,0.056823952814652696,0.056823952814652696,0.007698597979192471,-0.1989009680146717,48.010990319853285,False
富藍戈,FF,864.0,0.2723735408560311,0.71875,0.26851851851851855,0.16666666666666666,0.21322118374222448,152.93816884661118,Reliever,1331,0.6491359879789632,-0.16666666666666666,1.9961611809910726,1.6209429138874876,1.6209429138874876,0.3062833257735658,0.24871127205673013,0.24871127205673013,0.8992095503214305,0.7301851987572517,0.7301851987572517,0.264057023131049,0.21442224434701723,0.21442224434701723,2.625951512570472,2.1323516041925634,2.1323516041925634,0.9398962290031881,4.044847827474973,80.0,True
富藍戈,FO,17.0,0.4444444444444444,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.09266344915577218,134.2941176470588,Reliever,1331,0.012772351615326822,-0.058823529411764705,0.8119661938788147,0.06361025481999931,0.06361025481999931,0.3895912229481076,0.03052097138303147,0.03052097138303147,-0.05444829401999893,-0.004265534554562128,-0.004265534554562128,0.8207350654597313,0.06429721710974853,0.06429721710974853,0.6395811153793308,0.050105433002067386,0.050105433002067386,0.04051533824751426,0.060563730050889,50.60563730050889,False
富藍戈,SL,211.0,0.3,0.6872037914691943,0.3127962085308057,0.17535545023696683,0.16088166508100032,138.60194174757282,Reliever,1331,0.1585274229902329,-0.17535545023696683,0.31534494585342276,0.1618924174575966,0.1618924174575966,0.6489134621681052,0.33314048787705647,0.33314048787705647,0.6117240495919691,0.31404811305086494,0.31404811305086494,0.18329613087389415,0.09410093336834956,0.09410093336834956,2.0362895629081814,1.0453943984759764,1.0453943984759764,0.3133170496695662,2.38279779570077,73.8279779570077,True
小野寺賢人,CH,1.0,0.0,1.0,0.0,0.0,,133.0,Starter,763,0.001310615989515072,-0.0,-1.326954761198755,-0.006601764981088333,-0.006601764981088333,,,,2.0114376015852957,0.010007152246693013,0.010007152246693013,1.192679382055913,0.00593372826893489,0.00593372826893489,0.5519974021645966,0.002746255732162172,0.002746255732162172,,,,False
小野寺賢人,CU,126.0,0.23076923076923078,0.7063492063492064,0.29365079365079366,0.2222222222222222,0.16691490619132038,112.76190476190476,Starter,763,0.1651376146788991,-0.2222222222222222,-0.006260296813277734,-0.002419623921696302,-0.002419623921696302,0.5637464633327359,0.21788973736173228,0.21788973736173228,0.8136737256979913,0.31448739091394756,0.31448739091394756,-0.49413315987325956,-0.190983982036904,-0.190983982036904,-1.223222020843567,-0.47277906327082647,-0.47277906327082647,0.04071852171409546,0.14629480326487135,51.46294803264871,True
小野寺賢人,FC,18.0,0.16666666666666666,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.15869151095027273,128.44444444444446,Starter,763,0.023591087811271297,-0.2777777777777778,-0.17655847367033023,-0.014578222596632773,-0.014578222596632773,0.19198619195392447,0.015852070895278167,0.015852070895278167,0.5338354812699055,0.044078159003937155,0.044078159003937155,-0.8146345575496202,-0.06726340383437232,-0.06726340383437232,-1.7032686845150116,-0.14063686385903765,-0.14063686385903765,-0.015748014215442474,-0.587623552995497,44.12376447004503,False
小野寺賢人,FF,412.0,0.0847457627118644,0.6480582524271845,0.33737864077669905,0.21601941747572814,0.19110409169197956,139.57283950617284,Starter,763,0.5399737876802096,-0.21601941747572814,-0.6167374292523059,-0.4151892497580883,-0.4151892497580883,0.09008826210465976,0.0606476535737252,0.0606476535737252,0.1864663308525308,0.1255296214235992,0.1255296214235992,-0.21373403564180202,-0.14388631157585366,-0.14388631157585366,-0.6330540439329068,-0.426173637418885,-0.426173637418885,-0.14848924772754188,-0.9341229346071507,40.65877065392849,True
